Choice,follower_count,following_count,listed_count,mentions_received,retweets_received,mentions_sent,retweets_sent,posts,network_feature_1,network_feature_2,network_feature_3
1,4903,-1127,-14,5.843739747,-1.737693268,-7.413642766,-0.249052813,-2.058408237,25,-40.53174603,-1299.689553
1,-39098,-536,-1023,-237.6315823,-73.79324488,-2.931192296,-1.716242755,-21.07519272,-955,-6.140873016,-101.0714286
0,18129,17388,165,572.5353334,390.1931775,27.19250681,7.067053387,31.23462148,1761,23.46929577,1395.845634
1,439776,37999,5430,-202.3091604,-68.95992647,-0.732029903,-1.245304288,-18.87842052,-827,363.5299708,12354.10401
1,104,394,-2,-0.657804012,0,0,0,0.507776725,-3,-205,-3922.666667
0,101893,125,961,1729.102307,763.3104125,30.7294733,8.467863563,93.21106797,4066,-64.68973052,-1410.620296
1,-1128202,-59,-9457,-19073.12338,-14540.87993,-1.964914674,-0.480451895,-10.49852375,-52369,51.83278595,6614.099915
0,1673602,24091,16558,1560.669952,561.6973757,3.951085203,0.988883579,3.205867215,5759,33.1578857,2172.985241
1,-278,205,-30,2.352269571,0.195311945,0.440496746,-0.0194171,0.982004517,7,-11.38888889,-32.72222222
0,76328,6211,1896,57.15928889,25.72105954,-37.77636105,1.68813261,-29.96967079,231,49.88945578,540.4516901
1,-34444,89856,-5447,-3444.131629,-1498.617573,-0.239018782,0,-12.63682674,-9796,266.2584146,18857.66014
1,-6124634,-237,-38725,-16020.15777,-9672.554272,-1.702636623,-2.495279828,-6.776022488,-60099,20.46137608,135.9508888
0,301072,-49602,4012,40.96634662,-14.65616463,14.08897906,0.729591654,7.970395006,119,219.965145,4344.985114
0,-312685,-1957,-460,20.38031117,15.90084085,-1.028247995,-0.505263358,-0.767320485,96,-146.0638298,-6010.297872
1,-302616,-11948,-9424,-1786.377162,-680.2523492,-4.434484085,-1.217636864,-15.72541221,-6825,5.804385697,-1014.374431
1,-23,1072,15,-0.257230991,0.197469818,0,0,-0.495458722,-1,-836,-11435.5
1,3016241,118278,-2356,-207.59053,-62.19589452,-3.681161174,-1.947433884,-2.963215838,-821,-13.066402,15821.75218
0,-7526,-6786,-87,20.80892264,2.04975073,8.617527464,1.474203285,7.335180696,68,101.9324324,452.8581081
1,-14546,24716,-573,-24.40093291,-8.820370508,-3.531737645,-0.528372366,31.63933715,-110,106.6509872,13719.30372
0,-1205145,2887,-5444,-529.7746611,-21.04477796,-5.517615253,-2.00496884,-2.033869614,-1504,49.36970084,2452.739922
1,-466563,-101,-6930,-998.5261106,-440.7241778,-2.165787051,-2.036911131,-15.40755952,-3978,70.62885356,3091.718155
1,-6590,-1418,-307,-33.25488625,-1.525511492,-19.5475611,-1.761261849,-10.16901226,-103,-94.99181818,-2082.376364
0,-1936,-1234,-37,-0.941991397,-0.488359625,-0.488359625,-0.231919685,-0.242024442,-4,-18,115
0,58878,222,11002,94.19431874,17.05094516,8.700581085,-1.195456826,9.462289982,238,46.94206927,1693.677525
0,565159,2126,6624,240.9846594,113.5094837,8.086792429,4.465243341,1.758085649,999,-65.3113232,261.1646377
1,6153873,-43881,39069,16522.1987,9813.082181,5.701187638,4.239708177,6.812305682,61795,-61.80855226,-1031.816177
0,-2320,-34445,2200,79.97223519,22.98371731,4.401847772,0,5.426994907,310,156.3955696,2441.658228
1,-1794,-1130,-121,-0.224129023,-1.361122958,6.14185578,1.020838717,2.830723179,-3,14.63888889,986.7777778
1,-118281,-910,-3992,-46.44583386,-20.80400763,-1.904559755,0,-4.613984771,-208,-187.7577957,-1699.443011
0,95588,-902,5464,385.5051632,172.0829267,7.998962689,4.991697368,10.41526892,1329,61.63973314,2069.33358
1,-28817,493,-930,-64.54137841,-21.39162749,-22.1497843,-0.482866226,-27.41233419,-271,-184.2977941,-7245.231618
0,1024217,-2542,34888,3008.454141,1329.414697,6.153491848,5.954264581,19.61078974,11110,-12.70147379,-2037.731976
1,-1259422,4,-6100,-902.1235291,-210.1756957,-10.68888326,-7.213802796,-11.22522118,-3345,64.28466725,811.3952339
0,1040134,605,13672,1420.081097,573.492192,2.450498483,0.50341358,8.671775026,4969,83.0368755,4524.141554
0,2660,-444,190,17.51048205,4.48524997,1.579821254,0.436728813,0.624298673,65,391.8333333,17570.94048
1,-235895,-556,-2791,-76.609594,-23.8705731,-12.44109793,-2.45022171,-12.24492236,-305,7.299352751,6223.68932
0,854287,1727,18953,5670.194853,5276.758498,14.19528686,0.251336785,11.44510394,3415,-7.501187307,-853.6436689
1,-1029082,775,-13201,-1379.845528,-567.6696865,16.84062267,1.001408328,3.232310889,-4842,24.39494269,-2043.005191
0,8060,564,959,7.011699604,1.987871438,1.259275719,0.495308654,0.213620109,28,33.53333333,-289.5333333
0,1433627,-1326,5092,25.92460463,9.471987516,-0.175422611,0.019613232,0.985812789,118,243.9536282,20226.36926
1,-25992,-1069,1431,-1034.087569,-552.8909616,-20.54313994,-1.270704512,-22.1308826,-3006,6.654669381,127.1619942
0,5686293,-24151,27018,10912.37961,9035.203194,1.023535313,0.264236589,4.711044737,41147,-25.83756579,-1334.498652
1,-877414,502,971,-463.210183,1.704713024,-5.048045456,-1.021663401,-2.552087323,-1058,32.19970224,1834.223696
1,-204023,5809,-8162,-3932.905584,-1574.285947,-0.239018782,0,-9.394331586,-10559,87.03792174,1375.644577
0,-77197,-1175,-5382,-295.3388495,-146.3851383,-2.651784109,-3.981041905,-5.600798962,-961,-43.19676231,-749.9675327
1,-577344,457,-7225,-296.6880132,-135.7309253,-14.67087562,-4.706676454,-7.899913059,-1200,-87.18377483,-3536.782285
1,-866357,2079,2653,-1073.890542,-487.7955646,4.005532102,0.477558347,-1.454031637,-3647,185.0961072,4783.073322
0,-5694263,-45,-80778,-2434.926056,-186.6488397,0,0,-0.50597798,-9161,-22.10123297,-6350.89271
1,-5803517,119221,-5328,-65694.80027,-32037.04492,9.620441791,0,3.99728997,-187468,161.8973496,4962.281062
0,19234,-118924,-851,203.8332497,111.6972012,21.14869925,3.394839309,19.97957308,646,-140.4344803,-1816.701188
0,122559,128051,8600,863.2223167,346.1760105,3.402673591,-0.497646835,32.90025969,2727,70.28240011,2518.438811
0,8669,-692,151,8.649473467,0.209744006,-0.946514377,-0.236628594,-0.236628594,38,-127.9880952,65
0,44156,613,2528,148.5147571,36.8983805,27.52223433,3.232988446,22.99399703,550,127.4042934,2833.847943
1,1362,2118,44,0.436485658,0,0,0,0,0,80.83333333,3407
1,-9542800,-2062,-17895,-4328.667463,-668.2934953,-6.04548799,-1.737877362,-0.282998333,-12246,-14.38513842,-3317.245184
1,273654,-1837,-2661,-14.44197832,-8.774859786,-6.554442541,-2.515290844,-4.696907635,-63,-44.7041869,-2760.63637
1,-2643,64,-106,-2.106239027,-0.863972853,0,0,0,-8,-18.77777778,-887
1,19723,955,621,22.50658364,20.26671584,-4.296594625,-1.265791326,-4.499523204,123,9.078616352,-577.3497965
0,4491161,222,29875,4496.542603,2206.294592,26.15643999,12.28634625,27.79315521,16634,15.99772633,1632.504067
0,-1133435,-9278,-31731,-12417.90433,-4862.810345,-19.65621521,-6.658095232,-13.85901639,-22846,46.17997777,2091.291017
0,18505,-1743,1233,15.71589003,6.033027659,0,0,0.751598541,65,-619.3529412,-7201.955882
0,192770,909,4992,1040.306979,557.3334594,20.54313994,1.270704512,21.64052704,3039,40.46437824,-225.623899
1,-404,350,-14,-0.460713092,-0.983880941,0.895559961,0.231919685,-0.0546365,-1,-90.16666667,-13668.32576
1,230127,-48,2602,62.14336537,20.64024808,11.70443231,2.201398292,12.01872687,239,108.5535884,3647.325385
1,-1276,-385,-137,-5.061344928,-1.081121629,-1.974785677,-0.508392311,-3.464334051,-14,-94.5,-1823.428571
0,27323,8009,997,16.54261742,3.644625422,-0.482866226,0,-0.487719276,77,-73.4875,11.125
1,1812,2801,3,3.569793382,2.470609442,0,0,0.513105898,15,-831,-10915.55556
1,-185763,-90283,-3158,-488.8003053,-75.46280421,0,0,1.521477529,-763,-260.2204929,-15387.01556
1,683622,902,8895,6221.09891,4868.102964,17.65315537,0.071647828,12.11586508,21656,-39.2716008,-599.3392074
0,-3282918,-533107,-19728,-363.7612709,184.1919085,-13.76514895,6.571594665,-10.71179831,-1929,-45.68157671,-2060.250474
0,-105025,-1181,-3395,134.1018486,71.65930386,11.25072474,3.233076491,9.248211222,481,53.02396712,894.3234851
1,34416,19746,1324,4.507128922,1.034226989,0.231919685,0,0.971700535,18,85.84210526,1723.526316
0,-2731,-2636,-123,0.2055701,0.2055701,0,0,1.521477529,1,49,4969
0,2222472,5096,26528,-4627.734926,-3332.672536,-10.9341093,-3.493971115,-27.82091356,-15638,6.83591805,979.7279838
1,2195788,3845,8266,6616.810854,2855.381089,7.769456443,0.375029606,59.02684451,20996,-76.12759221,-2664.564651
0,488109,38702,6652,44.82908168,5.043062414,1.950338976,0.470938467,1.947948788,170,396.4327485,14225.17544
1,-354309,-2069,-2729,15.412643,26.99058231,49.47559849,-0.505263358,41.0033874,55,-248.2281083,-6646.693878
1,-5033218,-300,-1948,-62521.08966,-30089.76541,16.50487125,0.752098777,87.51423459,-176721,4.012898127,-18.83147129
0,-28470,-28890,-561,-73.25262654,6.452650043,2.350001042,2.527978936,-5.158950644,-60,-6.122416046,-1451.165219
1,-376805,41520,-13157,-1747.476844,-660.4820992,-4.434484085,-1.217636864,-15.72541221,-6664,-30.72152467,521.7551204
1,-743347,73,-12896,6.825082144,21.72430246,-0.47301436,-1.020656865,16.81151959,-96,-105.1648066,-3544.120763
1,-3165403,738,-541,-1252.387739,-980.0204231,-11.9164075,-2.042886125,-100.2006647,-4797,146.8438262,10.3011779
1,-1447710,-118194,-14160,-9773.655525,-4988.136245,-3.882205371,0.239018782,-180.7802128,-28336,61.81507652,2456.239312
1,339060,7613,2858,67.08505428,61.74659553,7.370836267,0.495458722,10.89863026,374,25.83964308,-44.57109252
0,-19097,-2262,-1041,-20.27944178,-3.894669214,0,0,0,-82,-49.67857143,-1430.630952
1,-583181,184,-6286,-367.7299995,-255.2265987,-1.020583302,0.476180341,8.870660644,-1539,-2.935881614,-360.4975504
0,-119,121,-25,0.213903334,0,0.717128535,0.475695421,0.717128535,1,64,462.5
1,350318,38077,5251,-222.5069262,-123.564317,-30.0818854,-2.923900842,-24.31119424,-682,368.9541854,9879.958753
1,-9389,233,-555,-40.94333787,-18.99111657,-6.109064279,0.007390304,-5.91563192,-134,-101.8480392,-1802.632353
0,209549,-578,1050,451.912859,139.6400718,13.0715595,2.943189906,13.28051945,1794,-36.83808219,-2076.692329
0,-42902,-170,-1376,-4494.156198,-1.071008046,1.205592423,0.478037564,1.220153532,-14888,69.20926118,1955.509045
1,-103487,-53014,-1771,-387.459353,-13.49412227,-25.82141061,-0.241433113,-17.49334367,-801,-268.450041,-12567.91851
1,-1480336,-146547,-15012,-9901.969876,-5011.955372,-9.304190864,0,-191.4350689,-28564,-10.96414426,-1035.955493
1,-4317741,1376,-32499,-7068.02859,-3772.932091,-2.001490664,-0.239018782,-9.86469153,-25311,-11.30328061,-1396.695349
0,-141530,-182,-15267,-281.9056165,-64.30499985,15.43731378,-0.754545641,19.93815086,-1052,-83.8351886,-2061.983258
1,-1096410,-185,-10547,-69.05737867,-19.18867334,1.468406023,0.734203012,1.480824833,-273,115.0901024,1618.852332
0,91452,-322,5197,140.5455145,35.18924326,2.740245053,0.259280424,2.704783029,574,-57.36406518,2933.421955
1,1161139,3216,-1966,10.59078835,4.347038304,0.441620886,0.234262308,1.651817955,-11,-56.70815603,60264.21454
0,403636,3785,7109,86.2967674,9.504322302,14.08897906,0.729591654,7.970395006,312,228.5582822,6150.052761
0,798893,-4538,14743,6874.286606,5011.006572,20.91084248,2.043601502,17.59578826,23930,-64.99644088,-291.1031733
0,15254,2789,9099,-895.3897664,-457.0883711,3.644068138,0.456209316,-2.237911221,-2638,40.67300072,916.5062757
0,74791,10511,4218,285.4591452,37.08314812,5.579960926,-0.983150853,5.931462353,751,-108.3763701,-5608.22924
1,-6314046,110,-15341,-29013.74312,-18026.71585,2.522046932,1.020656865,-1.879846123,-87592,131.0973849,4538.343515
0,36119,487,445,-1462.015123,-634.9518566,1.551574494,-5.073024254,-66.70310153,-3215,15.16829367,2708.836982
0,635,-1597,195,-3.559506472,-2.25444514,0,0,-0.757227835,-15,-5,-524.4444444
0,-939393,-581,-11894,-907.9935476,-429.6994312,1.78231484,0.984574828,-3.917867723,-3227,-52.2776687,-3273.113226
1,-627721,-150564,-6817,-245.8198662,-74.60492616,-21.16043564,-1.220177676,-14.91591571,-681,-69.28726483,-622.0434153
1,-867960,10630,-8597,-287.5063696,-120.8571236,1.177788215,0.95385468,2.61796385,-1274,1.212652715,191.7950437
1,1168,732,41,2.958235193,0.83325583,0.702983057,0,1.454982393,13,152.1333333,1787.4
0,-5322552,-31833,-19060,-173601.9552,-52328.35701,-10.06087191,-1.05218612,-12.11934388,-213561,80.23041371,697.9903639
0,24610,19875,432,-0.809871287,0.404450007,-4.051703649,-0.948804528,-1.890411412,-4,36.20779221,6084.987013
0,108820,627,9493,178.6332089,64.49669999,-3.871104218,0.028601992,3.917006853,755,62.40314373,827.7731075
1,-369552,80847,-4400,18.67367654,11.86711574,8.933186149,-0.470938467,4.33162116,36,-228.5197051,-8063.257564
0,-4248886,6805,-26174,-4257.362616,-2099.895508,-19.7685943,-10.58777164,-18.9959006,-15752,40.35127256,6446.644895
0,1699957,-153,11659,770.0026697,66.64585762,5.787991549,2.262221448,0.092220201,2367,-188.4405124,-3674.755462
1,-1170703,26479,1311,-40.36451225,-20.73197638,6.64655195,-0.002342623,4.47727858,-111,20.0469697,-60470.02273
1,-532588,1887,-2842,-3212.489963,-1959.822061,-15.97287501,-0.246835419,-88.51880244,-10861,248.2267272,6952.194659
1,-67875,-43977,-1334,6.744871667,-0.647822418,5.287758186,0.510315481,-1.49097189,14,7.296842828,3774.461222
1,123,296,1,-0.182138727,0.191604767,0,0,-0.264289606,0,416,-53562
0,130649,-1139,6915,651.4671606,169.8551712,4.701416484,0.241433113,6.953540804,2334,59.58900634,1828.874419
1,-4417,449,-304,-51.68160871,-29.61244286,-5.176087443,-2.044821503,-5.11741195,-157,176.7977407,1762.152232
0,230283,-37,7800,174.1383021,100.1575353,2.771358524,1.277584872,3.805756506,674,-13.5030837,391.1556535
1,-250,62,-19,-0.102576696,-0.222781124,0,0,0.009804635,0,8.3,1253.9
0,22896895,663841,182536,-35409.49768,-21288.51205,-1.048067381,0.231919685,-0.592724631,-87970,23.03718478,846.0243962
0,182965,-1837,14922,250.2557477,49.02587603,-1.066396059,-1.034013845,7.043518005,868,83.95448278,2028.328726
1,-628236,-389,-7419,-597.8203098,-326.6125587,1.826684837,-0.729746933,-8.721439918,-2475,43.56456641,3689.78586
1,-1351481,82,-15595,-19118.94231,-14550.37497,1.909759031,0.543462666,-13.64555534,-52548,63.81931701,521.8775401
0,319,-332,11,1.484943464,0.916133921,-0.44233019,-0.236628594,0.067565657,6,78.66666667,13458.91667
1,-154154,-10370,-2867,-136.7752116,-48.80805738,-3.457328441,-0.241433113,32.58778971,-536,-121.4051565,-6032.89779
0,-877084,181,-9200,-1238.262472,-495.549493,8.80022626,2.729662911,0.576436196,-4282,-0.098216437,-2714.491055
1,-330132,-305,3556,34.74718756,-56.83609823,2.326883721,0.288507303,2.767863364,43,219.6001642,7752.725301
0,513145,-34,10028,755.3385496,364.4190938,4.664831529,0.485599094,6.491563832,3165,21.89159638,1349.830366
1,-7985890,1326,-22097,-2675.849324,-713.5083165,20.94397863,-0.482866226,13.57155544,-9329,264.5193797,5981.60461
1,-265752,-1030,-6701,-659.7458999,-296.9898293,-27.68423942,-0.739178985,-20.15361335,-2374,-56.39598997,-2103.608187
0,99843,52765,2915,42.77808158,23.4917861,-2.237829202,0,-1.496035312,185,-109.3513072,-1356.521242
1,4282220,-589,31131,7028.09906,3764.305152,-1.125682878,-0.224820588,9.146210965,25150,-120.7273942,-1527.319988
1,701622,-551,-4112,-3532.490686,-859.8521242,-7.728172343,-2.167070901,-23.5208205,-12063,-11.09239788,414.6763341
0,-196046,-7025,1272,452.2251759,185.7481816,2.263757679,4.496713736,6.029092471,1716,-1.459313557,-1002.934316
0,33911,7053,2455,104.3328007,21.29822641,15.77192139,1.494348311,8.669120359,401,222.5990732,5810.626079
0,218809,108,949,452.2077586,139.907031,13.07948846,2.943189906,12.78069732,1795,13.66191781,1375.807671
0,40827,-3143,2198,44.91402944,20.26846352,0.754008294,0,0.497568354,187,112.1914894,2111.702128
0,745,454,37,-0.973413023,-0.492769898,-1.986347721,-1.005908809,-0.773529763,-3,39.25,1664.5
0,60248,12745,8201,40.94028272,22.24266272,7.204621909,-0.687732593,8.104685356,176,161.0559667,4962.123307
1,-97072,559,-1559,-507.1738723,-142.2921055,-2.251424061,-1.744428349,-3.514311931,-1725,108.6852376,3322.86056
1,-57269,761,1247,-41.06671355,-34.37785804,-3.362568209,-1.774790509,-11.0193239,-133,122.8219206,819.4412634
1,-263300,-361,-8794,-107.4985036,-26.0536614,-0.077486548,0.231919685,0.215223193,-445,-79.93246187,-2110.901961
0,170766,-428,16281,342.4225007,83.2260179,6.712470525,1.237411868,6.465618709,1306,263.1329827,8775.270432
1,-158372,-154037,-1587,-299.2509358,-80.08978303,0.25643994,0.25643994,0.25643994,-790,-122.252802,-11514.81196
1,-41546,-37,-1348,-1528.88475,-282.7579968,-76.70901109,-5.291667737,-104.3381221,-3304,154.8679583,336.8768008
0,7530205,-74,24436,-17856.18921,-4819.453177,1.279123664,0.482866226,-31.30121494,-46300,11.02956057,1575.919579
1,-113005,-118798,-2074,-48.55305357,-13.67985314,-10.39568293,0.248823417,-6.040551166,-138,-117.2659847,-4677.93258
0,2521397,7556,16539,293.0943449,95.22696405,0.503587792,0,-3.390777412,1148,0.792994387,-3505.747066
1,-109373,-81,-5849,-61.21952141,-17.56953261,-1.015353595,-0.492894323,-1.000496837,-238,-77.02345416,-2376.767591
0,2699954,6966,20088,200.9653459,70.08213723,-27.27767678,-3.232988446,-21.46908037,808,-71.68606535,872.0685424
1,-1393889,372,-11927,-80.37498223,-33.20168836,3.0300891,0.518060485,2.539755135,-349,-58.53214286,-3356.519048
0,1352221,225,15643,19128.75489,14552.63349,1.697955477,0.480451895,15.6576,52575,-102.3075523,-592.4363636
1,-6616,227,-384,-7.635302387,-5.775727591,0.206297991,0,0.201589082,-38,-69.125,-1238.8
0,1157,-3674,461,-43.33606842,-25.2809668,12.60813661,0.990922022,13.67557343,-100,249.4680703,2389.868778
0,8156,1080,426,27.78690135,5.779635007,7.343841556,1.001186597,5.487103019,111,-735.9115044,-9561.827434
1,-4556,-1265,-233,-9.006724076,-1.191902362,-3.401088938,0,-2.20489067,-36,-196.1388889,-6759.5
0,302140,36966,22090,165.5431594,40.87556464,5.7534302,0.746923205,2.282147414,656,198.8856872,4409.940679
1,-615,35,-79,-5.143682732,-2.174774212,-1.53173774,-0.266959198,-1.798617648,-21,-74.76190476,-1149.333333
1,-166548,6782,-6016,-3817.91465,-1551.633567,16.52819628,1.991995146,-1.990491703,-10119,215.0893759,7070.794465
0,81380,14213,-1561,-39.92715796,-19.13148065,-2.150894938,0,-7.107405096,-170,103.9467391,10987.38261
0,-306540,-9144,34,-1448.978048,-599.7779131,2.27798644,0.019775003,-8.251228884,-5544,207.3183208,6611.602349
1,-631303,-112,-7489,-613.8173817,-329.2295876,-3.478518409,-1.240062414,-11.7359838,-2534,-25.83865939,-1629.068979
1,-1039602,1268,-13672,-1418.214862,-573.2648875,4.242416875,0.435579884,-4.976451194,-4961,-68.48131994,-4185.363777
1,23394,-695,21,12.25529274,7.043763398,1.001497787,0.498878883,3.029015428,50,117.0980392,6075.882353
0,145622,49023,9349,144.3286957,83.09037836,1.207852169,0,-32.36581378,594,50.13563976,1684.12603
0,-24066,-20441,-417,-0.927389058,-0.61631264,-0.983150853,-0.983150853,-1.936782301,-5,607.4285714,1506.785714
0,2617238,7615,21787,209.7811981,29.32897131,-1.54544478,0,-17.04186854,893,25.72458396,2062.537248
1,1045,-83,222,-3.671560676,-0.004389011,-0.485599094,0,-0.485599094,-16,-84.94444444,-2649.388889
0,1039008,412,13570,1420.070578,573.2252328,2.706938423,0.75985352,8.928214966,4969,74.0368755,3428.141554
0,88054,1013,1806,-712.7163144,-121.4243556,-19.73057847,-7.961053359,-61.4719802,-1657,141.0916029,4292.332858
1,-1089581,881,-10410,-51.56381141,-16.31670528,6.664153684,1.01922334,4.21140618,-203,34.79010239,1231.013573
1,5526332,-678,12968,10798.88316,9208.574646,-24.00790451,-5.954669919,-9.393470897,40645,-45.90569455,-1824.408189
1,-127629,30,-899,-138.0558962,-76.39140915,-2.049032572,0,16.96756983,-460,-25.3269774,-1373.879237
0,277748,2032,1497,31.47518326,9.76354263,7.418395545,0.737438226,2.91816179,143,366.8717647,31622.05176
1,-402115,-124871,-6542,-131.3074355,-23.35336803,-7.019462435,0,-7.044266165,-567,-231.5891608,-9576.66958
0,262051,1705,7453,39.58780212,3.098840041,-0.229012072,0.25643994,-0.229012072,175,-115.7415581,-1936.079236
1,-239149,325,-6480,-68.95698424,-14.80982431,0.264184944,0.259030243,-0.229107606,-284,-12.82192691,-591.4501661
0,18066,-1936,97,90.35600249,25.69778839,5.60882529,1.010655464,5.076116666,369,18.44297082,1330.366048
0,412588,-138,8262,243.1881002,220.8198732,0.175578266,-1.258829255,1.481216589,1423,-7.867610423,135.8020369
